Ano;Países;Código ISIC Classe;Descrição ISIC Classe;Valor US$ FOB;chave;atividade_cod;atividade_desc;cnae2_4cod;cnae2_cod;isic4_sec;isic4_cod; isic4_desc;cnae2_desc;brl_usd;Valor RS$ FOB
2016;Estados Unidos;5811;Publicação de livros;3566932;58;5800;Edição e edição integrada à impressão;5811;58;J;58;ACTIVIDADES DE EDICIÓN;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;3.4901;12448949.3732
2016;Estados Unidos;3011;Construção de navios e estruturas flutuantes;3480237;30;3000;Fabricação de outros equipamentos de transporte, exceto veículos automotores;3011;30;C;30;FABRICACIÓN DE OTRO  EQUIPO DE TRANSPORTE;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;3.4901;12146375.1537
2016;Estados Unidos;2740;Fabricação de equipamentos de iluminação elétrica;3414783;27;2700;Fabricação de máquinas e equipamentos elétricos;2710;27;C;27;FABRICACIÓN DE EQUIPO ELÉCTRICO;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;3.4901;11917934.1483
2016;Estados Unidos;2818;Fabricação de ferramentas manuais acionadas por motor;2712278;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;3.4901;9466121.4478
2016;Estados Unidos;2680;Fabricação de mídia magnética e óptica;2557712;26;2600;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;2610;26;C;26;FABRICACIÓN DE PRODUCTOS DE INFORMÁTICA, DE ELECTRÓNICA Y DE ÓPTICA;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;3.4901;8926670.6512
2016;Estados Unidos;2750;Fabricação de eletrodomésticos;2324076;27;2700;Fabricação de máquinas e equipamentos elétricos;2710;27;C;27;FABRICACIÓN DE EQUIPO ELÉCTRICO;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;3.4901;8111257.6476
2016;Estados Unidos;2815;Fabricação de fornos, fornos e queimadores de fornos;2316729;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;3.4901;8085615.8829
2016;Estados Unidos;1101;Fabricação de aguardentes e outras bebidas destiladas;2298705;11;1100;Fabricação de bebidas;1111;11;C;11;ELABORACIÓN DE BEBIDAS;FABRICAÇÃO DE BEBIDAS;3.4901;8022710.3205
2016;Estados Unidos;0130;Cultivo de plantas;2210557;013;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0141;014;A;013;Propagación de plantas;Produção de sementes e mudas certificadas;3.4901;7715064.9857
2016;Estados Unidos;1430;Fabricação de vestuário de malha;2207881;14;1400;Confecção de artefatos do vestuário e acessórios;1411;14;C;14;FABRICACIÓN DE PRENDAS DE VESTIR;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;3.4901;7705725.4781
2016;Estados Unidos;2030;Fabricação de fibras sintéticas ou artificiais;2104708;203;2091;Fabricação de químicos orgânicos e inorgânicos, resinas e elastômeros;2040;204;C;203;Fabricación de fibras artificiales;Fabricação de fibras artificiais e sintéticas;3.4901;7345641.3908
2016;Estados Unidos;2731;Fabricação de cabos de fibra ótica;2103011;27;2700;Fabricação de máquinas e equipamentos elétricos;2710;27;C;27;FABRICACIÓN DE EQUIPO ELÉCTRICO;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;3.4901;7339718.6911
2016;Estados Unidos;1420;Fabricação de artigos de peles;1970592;14;1400;Confecção de artefatos do vestuário e acessórios;1411;14;C;14;FABRICACIÓN DE PRENDAS DE VESTIR;CONFECÇÃO DE ARTIGOS DO VESTUÁRIO E ACESSÓRIOS;3.4901;6877563.1392
2016;Estados Unidos;2395;Fabricação de artigos de concreto, cimento e gesso;1842922;23;2300;Fabricação de produtos de minerais não metálicos;2311;23;C;23;FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;3.4901;6431982.0722
2016;Estados Unidos;3220;Fabricação de instrumentos musicais;1711921;32;3180;Fabricação de móveis e de produtos de indústrias diversas;3211;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS;3.4901;5974775.4821
2016;Estados Unidos;2670;Fabricação de instrumentos ópticos e equipamento fotográfico;1435816;26;2600;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;2610;26;C;26;FABRICACIÓN DE PRODUCTOS DE INFORMÁTICA, DE ELECTRÓNICA Y DE ÓPTICA;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;3.4901;5011141.4216
2016;Estados Unidos;0121;Cultivo de uvas;1321045;012;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;012;Cultivo de plantas perennes;Produção de lavouras temporárias;3.4901;4610579.1545
2016;Estados Unidos;3240;Fabricação de jogos e brinquedos;1252760;32;3180;Fabricação de móveis e de produtos de indústrias diversas;3211;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS;3.4901;4372257.676
2016;Estados Unidos;1074;Fabricação de macarrão, talharim, cuscuz e produtos farináceos semelhantes;1107734;107;1092;Fabricação e refino de açúcar;1071;107;C;107;Elaboración de otros productos alimenticios;Fabricação e refino de açúcar;3.4901;3866102.4334
2016;Estados Unidos;2652;Fabricação de cronomêtros e relógios;1076194;26;2600;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;2610;26;C;26;FABRICACIÓN DE PRODUCTOS DE INFORMÁTICA, DE ELECTRÓNICA Y DE ÓPTICA;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;3.4901;3756024.6794
2016;Estados Unidos;0220;Exploração madeireira;1046586;02;0280;"Produção florestal; pesca e aquicultura";0210;02;A;02;SILVICULTURA Y EXTRACCIÓN DE MADERA;PRODUÇÃO FLORESTAL;3.4901;3652689.7986
2016;Estados Unidos;0115;Cultivo de tabaco;969721;011;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;011;Cultivo de plantas no perenes;Produção de lavouras temporárias;3.4901;3384423.2621
2016;Estados Unidos;3230;Fabricação de artigos esportivos;908185;32;3180;Fabricação de móveis e de produtos de indústrias diversas;3211;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS;3.4901;3169656.4685
2016;Estados Unidos;1102;Fabricação de vinhos;830716;11;1100;Fabricação de bebidas;1111;11;C;11;ELABORACIÓN DE BEBIDAS;FABRICAÇÃO DE BEBIDAS;3.4901;2899281.9115999998
2016;Estados Unidos;2513;Fabricação de geradores de vapor, exceto caldeiras de aquecimento central de água quente;701297;25;2500;Fabricação de produtos de metal, exceto máquinas e equipamentos;2511;25;C;25;FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;3.4901;2447596.6597
2016;Estados Unidos;2012;Fabricação de fertilizantes e compostos nitrogenados;697504;201;1992;Fabricação de biocombustíveis;1931;193;C;201;Fabricación de sustancias químicas básicas, de abonos y compuestos de nitrógeno y de plásticos y caucho sintético en formas primarias;Fabricação de biocombustíveis;3.4901;2434358.7104
2016;Estados Unidos;1393;Fabricação de tapetes e tapetes;538803;13;1300;Fabricação de produtos têxteis;1311;13;C;13;FABRICACIÓN DE PRODUCTOS TEXTILES;FABRICAÇÃO DE PRODUTOS TÊXTEIS;3.4901;1880476.3503
2016;Estados Unidos;1103;Fabricação de malte e bebidas maltadas.;465631;11;1100;Fabricação de bebidas;1111;11;C;11;ELABORACIÓN DE BEBIDAS;FABRICAÇÃO DE BEBIDAS;3.4901;1625098.7531
2016;Estados Unidos;0230;Coleta de produtos florestais não madeireiros;306570;02;0280;"Produção florestal; pesca e aquicultura";0210;02;A;02;SILVICULTURA Y EXTRACCIÓN DE MADERA;PRODUÇÃO FLORESTAL;3.4901;1069959.957
2016;Estados Unidos;0119;Cultivo de outras culturas não perenes;271913;011;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;011;Cultivo de plantas no perenes;Produção de lavouras temporárias;3.4901;949003.5613
2016;Estados Unidos;0891;Extração de minerais químicos e fertilizantes;210984;08;0580;Extração de carvão mineral e de minerais não metálicos;0810;08;B;08;EXPLOTACIÓN DE OTRAS MINAS Y CANTERAS;EXTRAÇÃO DE MINERAIS NÃO-METÁLICOS;3.4901;736355.2584
2016;Estados Unidos;5813;Publicação de jornais, revistas e periódicos;173531;58;5800;Edição e edição integrada à impressão;5811;58;J;58;ACTIVIDADES DE EDICIÓN;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;3.4901;605640.5431
2016;Estados Unidos;1812;Atividades de serviço relacionadas à impressão;131575;18;1800;Impressão e reprodução de gravações;1811;18;C;18;IMPRESIÓN Y REPRODUCCIÓN DE GRABACIONES;IMPRESSÃO E REPRODUÇÃO DE GRAVAÇÕES;3.4901;459209.9075
2016;Estados Unidos;9102;Atividades de museus e operação de locais históricos e edifícios;118547;91;9080;Atividades artísticas, criativas e de espetáculos;9101;91;R;91;ACTIVIDADES DE BIBLIOTECAS, ARCHIVOS Y MUSEOS Y OTRAS ACTIVIDADES CULTURALES;ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL;3.4901;413740.8847
2016;Estados Unidos;0126;Cultivo de frutas oleaginosas;76475;012;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;012;Cultivo de plantas perennes;Produção de lavouras temporárias;3.4901;266905.3975
2016;Estados Unidos;0122;Cultivo de frutas tropicais e subtropicais;76236;012;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;012;Cultivo de plantas perennes;Produção de lavouras temporárias;3.4901;266071.2636
2016;Estados Unidos;0129;Cultivo de outras culturas perenes;23206;012;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;012;Cultivo de plantas perennes;Produção de lavouras temporárias;3.4901;80991.2606
2016;Estados Unidos;3092;Fabricação de bicicletas e carruagens inválidas;10980;30;3000;Fabricação de outros equipamentos de transporte, exceto veículos automotores;3011;30;C;30;FABRICACIÓN DE OTRO  EQUIPO DE TRANSPORTE;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;3.4901;38321.298
2016;Estados Unidos;0145;Criação de suínos;3382;014;0192;Pecuária, inclusive o apoio à pecuária;0151;015;A;014;Ganadería;Pecuária;3.4901;11803.5182
2016;Estados Unidos;5310;Atividades postais;2686;53;5280;Armazenamento, atividades auxiliares dos transportes e correio;5211;53;H;53;ALMACENAMIENTO Y ACTIVIDADES DE APOYO AL TRANSPORTE;ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES;3.4901;9374.4086
2016;Estados Unidos;0144;Criação de ovelhas e cabras;343;014;0192;Pecuária, inclusive o apoio à pecuária;0151;015;A;014;Ganadería;Pecuária;3.4901;1197.1043
2016;Estados Unidos;7420;Atividades fotográficas;166;74;7380;Outras atividades profissionais, científicas e técnicas;7410;74;M;74;OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;3.4901;579.3566
2015;Estados Unidos;3030;Fabricação de aviões e máquinas relacionadas;4731999085;30;3000;Fabricação de outros equipamentos de transporte, exceto veículos automotores;3011;30;C;30;FABRICACIÓN DE OTRO  EQUIPO DE TRANSPORTE;FABRICAÇÃO DE OUTROS EQUIPAMENTOS DE TRANSPORTE, EXCETO VEÍCULOS AUTOMOTORES;3.3315;15764654951.6775
2015;Estados Unidos;2410;Fabricação de ferro e aço básicos;3172903472;241;2491;Produção de ferro-gusa/ferroligas, siderurgia e tubos de aço sem costura;2411;241;C;241;Fabricación básica de hierro y acero;Produção de ferro-gusa e de ferroligas;3.3315;10570527916.968
2015;Estados Unidos;0610;Extração de petróleo bruto;1923922283;06;0680;Extração de petróleo e gás, inclusive as atividades de apoio;0600;06;B;06;EXTRACCIÓN DE PETRÓLEO CRUDO Y GAS NATURAL;EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;3.3315;6409547085.8145
2015;Estados Unidos;2011;Fabricação de produtos químicos básicos;1185085661;201;1992;Fabricação de biocombustíveis;1931;193;C;201;Fabricación de sustancias químicas básicas, de abonos y compuestos de nitrógeno y de plásticos y caucho sintético en formas primarias;Fabricação de biocombustíveis;3.3315;3948112879.6215
2015;Estados Unidos;0127;Cultivo de bebidas da safra;1183155248;012;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;012;Cultivo de plantas perennes;Produção de lavouras temporárias;3.3315;3941681708.7120004
2015;Estados Unidos;1701;Fabricação de polpa, papel e cartão;1180515920;17;1700;Fabricação de celulose, papel e produtos de papel;1710;17;C;17;FABRICACIÓN DE PAPEL Y DE PRODUCTOS DE PAPEL;FABRICAÇÃO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL;3.3315;3932888787.48
2015;Estados Unidos;2396;Corte, moldagem e acabamento de pedra;791035476;23;2300;Fabricação de produtos de minerais não metálicos;2311;23;C;23;FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;3.3315;2635334688.294
2015;Estados Unidos;2930;Fabricação de peças e acessórios para veículos automotores;750615219;293;2992;Fabricação de peças e acessórios para veículos automotores;2941;294;C;293;Fabricación de partes, piezas y accesorios para vehículos automotores;Fabricação de peças e acessórios para veículos automotores;3.3315;2500674602.0985003
2015;Estados Unidos;2420;Fabricação de metais preciosos e outros metais não ferrosos;592392631;242;2492;Metalurgia de metais não ferosos e a fundição de metais;2441;244;C;242;Fabricación de productos primarios de metales preciosos y otros metales no ferrosos;Metalurgia dos metais não-ferrosos;3.3315;1973556050.1765
2015;Estados Unidos;2824;Fabricação de máquinas para mineração, exploração de pedreiras e construção;487432791;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;3.3315;1623882343.2165
2015;Estados Unidos;1030;Processamento e conservação de frutas e legumes;464105316;103;1093;Outros produtos alimentares;1031;103;C;103;Elaboración y conservación de frutas, legumbres y hortalizas;Fabricação de conservas de frutas, legumes e outros vegetais;3.3315;1546166860.254
2015;Estados Unidos;2710;Fabricação de motores elétricos, geradores, transformadores e aparelhos de distribuição e controle de energia elétrica;462100396;27;2700;Fabricação de máquinas e equipamentos elétricos;2710;27;C;27;FABRICACIÓN DE EQUIPO ELÉCTRICO;FABRICAÇÃO DE MÁQUINAS, APARELHOS E MATERIAIS ELÉTRICOS;3.3315;1539487469.2740002
2015;Estados Unidos;1610;Serração e aplainamento de madeira;451580729;16;1500;Fabricação de calçados e de artefatos de couro;1510;15;C;16;"PRODUCCIÓN DE MADERA Y FABRICACIÓN DE PRODUCTOS DE MADERA Y CORCHO, EXCEPTO MUEBLES; FABRICACIÓN DE ARTÍCULOS DE PAJA Y DE MATERIALES TRENZABLES";PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;3.3315;1504441198.6635
2015;Estados Unidos;1010;Processamento e conservação de carne;325569504;101;1091;Abate e produtos de carne, inclusive os produtos do laticínio e da pesca;1011;101;C;101;Elaboración y conservación de carne;Abate e fabricação de produtos de carne;3.3315;1084634802.576
2015;Estados Unidos;1511;Curtimento e vestuário de couro;249813411;15;1500;Fabricação de calçados e de artefatos de couro;1510;15;C;15;FABRICACIÓN DE PRODUCTOS DE CUERO Y PRODUCTOS CONEXOS;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;3.3315;832253378.7465
2015;Estados Unidos;1920;Fabricação de produtos petrolíferos refinados;243810792;192;1991;Refino de petróleo e coquerias;1921;192;C;192;Fabricación de productos de la refinación del petróleo;Fabricação de produtos derivados do petróleo;3.3315;812255653.548
2015;Estados Unidos;2211;"Fabricação de pneus e tubos; recauchutagem e reconstrução de pneus de borracha";230856969;22;1500;Fabricação de calçados e de artefatos de couro;1510;15;C;22;FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICO;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;3.3315;769099992.2235
2015;Estados Unidos;2100;Fabricação de produtos farmacêuticos, produtos químicos medicinais e botânicos;222424345;21;2100;Fabricação de produtos farmoquímicos e farmacêuticos;2110;21;C;21;FABRICACIÓN DE PRODUCTOS FARMACÉUTICOS, SUSTANCIAS QUÍMICAS MEDICINALES Y PRODUCTOS BOTÁNICOS DE USO FARMACÉUTICO;FABRICAÇÃO DE PRODUTOS FARMOQUÍMICOS E FARMACÊUTICOS;3.3315;741006705.3675001
2015;Estados Unidos;1200;Fabricação de produtos de tabaco;219929731;12;1200;Fabricação de produtos do fumo;1210;12;C;12;ELABORACIÓN DE PRODUCTOS DE TABACO;FABRICAÇÃO DE PRODUTOS DO FUMO;3.3315;732695898.8265
2015;Estados Unidos;2013;Fabricação de plásticos e borracha sintética em formas primárias;215837437;201;1992;Fabricação de biocombustíveis;1931;193;C;201;Fabricación de sustancias químicas básicas, de abonos y compuestos de nitrógeno y de plásticos y caucho sintético en formas primarias;Fabricação de biocombustíveis;3.3315;719062421.3655
2015;Estados Unidos;2814;Fabricação de rolamentos, engrenagens, engrenagens e elementos de acionamento;213021088;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;3.3315;709679754.672
2015;Estados Unidos;2813;Fabricação de outras bombas, compressores, torneiras e válvulas;209744012;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;3.3315;698762175.978
2015;Estados Unidos;2029;Fabricação de outros produtos químicos n.c;194857040;202;2092;Fabricação de defensivos, desinfestantes, tintas e químicos diversos;2051;205;C;202;Fabricación de otros productos químicos;Fabricação de defensivos agrícolas e desinfestantes domissanitários;3.3315;649166228.76
2015;Estados Unidos;1520;Fabricação de calçado;194141868;15;1500;Fabricação de calçados e de artefatos de couro;1510;15;C;15;FABRICACIÓN DE PRODUCTOS DE CUERO Y PRODUCTOS CONEXOS;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;3.3315;646783633.242
2015;Estados Unidos;1622;Fabricação de carpintaria e marcenaria de construtores;189279528;16;1500;Fabricação de calçados e de artefatos de couro;1510;15;C;16;"PRODUCCIÓN DE MADERA Y FABRICACIÓN DE PRODUCTOS DE MADERA Y CORCHO, EXCEPTO MUEBLES; FABRICACIÓN DE ARTÍCULOS DE PAJA Y DE MATERIALES TRENZABLES";PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;3.3315;630584747.5320001
2015;Estados Unidos;1079;Fabricação de outros produtos alimentícios n.c;164472801;107;1092;Fabricação e refino de açúcar;1071;107;C;107;Elaboración de otros productos alimenticios;Fabricação e refino de açúcar;3.3315;547941136.5315
2015;Estados Unidos;2599;Fabricação de outros produtos metálicos fabricados n.c;160344510;25;2500;Fabricação de produtos de metal, exceto máquinas e equipamentos;2511;25;C;25;FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;3.3315;534187735.065
2015;Estados Unidos;2520;Fabricação de armas e munições;143149008;25;2500;Fabricação de produtos de metal, exceto máquinas e equipamentos;2511;25;C;25;FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;3.3315;476900920.152
2015;Estados Unidos;0710;Extração de minério de ferro;142126490;071;0791;Extração de minério de ferro, inclusive beneficiamento e a aglomeração;0710;071;B;071;Extracción de minerales de hierro;Extração de minério de ferro;3.3315;473494401.435
2015;Estados Unidos;1621;Fabricação de folheados e painéis derivados de madeira;137347757;16;1500;Fabricação de calçados e de artefatos de couro;1510;15;C;16;"PRODUCCIÓN DE MADERA Y FABRICACIÓN DE PRODUCTOS DE MADERA Y CORCHO, EXCEPTO MUEBLES; FABRICACIÓN DE ARTÍCULOS DE PAJA Y DE MATERIALES TRENZABLES";PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;3.3315;457574052.4455
2015;Estados Unidos;0729;Extração de outros minérios de metais não ferrosos;132126960;072;0792;Extração de minerais metálicos não ferrosos, inclusive beneficiamentos;0721;072;B;072;Extracción de minerales metalíferos no ferrosos;Extração de minerais metálicos não-ferrosos;3.3315;440180967.24
2015;Estados Unidos;1072;Fabricação de açúcar;129825773;107;1092;Fabricação e refino de açúcar;1071;107;C;107;Elaboración de otros productos alimenticios;Fabricação e refino de açúcar;3.3315;432514562.74950004
2015;Estados Unidos;3100;Fabricação de móveis;126394980;31;3180;Fabricação de móveis e de produtos de indústrias diversas;3101;31;C;31;FABRICACIÓN DE MUEBLES;FABRICAÇÃO DE MÓVEIS;3.3315;421084875.87
2015;Estados Unidos;0128;Cultivo de especiarias, culturas aromáticas, medicamentosas e farmacêuticas;125220437;012;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;012;Cultivo de plantas perennes;Produção de lavouras temporárias;3.3315;417171885.86550003
2015;Estados Unidos;1073;Fabricação de cacau, chocolate e produtos de confeitaria;118483558;107;1092;Fabricação e refino de açúcar;1071;107;C;107;Elaboración de otros productos alimenticios;Fabricação e refino de açúcar;3.3315;394727973.477
2015;Estados Unidos;2651;Fabricação de equipamentos de medição, teste, navegação e controle;111373049;26;2600;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;2610;26;C;26;FABRICACIÓN DE PRODUCTOS DE INFORMÁTICA, DE ELECTRÓNICA Y DE ÓPTICA;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;3.3315;371039312.7435
2015;Estados Unidos;2593;Fabricação de cutelaria, ferramentas manuais e ferragens em geral;97072862;25;2500;Fabricação de produtos de metal, exceto máquinas e equipamentos;2511;25;C;25;FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO;FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS E EQUIPAMENTOS;3.3315;323398239.753
2015;Estados Unidos;2220;Fabricação de produtos plásticos;91026246;22;1500;Fabricação de calçados e de artefatos de couro;1510;15;C;22;FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICO;PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;3.3315;303253938.549
2015;Estados Unidos;3211;Fabricação de joalharia e artigos afins;81405022;32;3180;Fabricação de móveis e de produtos de indústrias diversas;3211;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS;3.3315;271200830.793
2015;Estados Unidos;1020;Processamento e conservação de peixes, crustáceos e moluscos;76983734;102;1091;Abate e produtos de carne, inclusive os produtos do laticínio e da pesca;1020;102;C;102;Elaboración y conservación de pescado, crustáceos y moluscos;Preservação do pescado e fabricação de produtos do pescado;3.3315;256471309.821
2015;Estados Unidos;2399;Fabricação de outros produtos minerais não metálicos n.c;69710512;23;2300;Fabricação de produtos de minerais não metálicos;2311;23;C;23;FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS;FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO-METÁLICOS;3.3315;232240570.72800002
2015;Estados Unidos;1629;"Fabricação de outros produtos de madeira; fabricação de artigos de cortiça, de espartaria e cestaria";66648661;16;1500;Fabricação de calçados e de artefatos de couro;1510;15;C;16;"PRODUCCIÓN DE MADERA Y FABRICACIÓN DE PRODUCTOS DE MADERA Y CORCHO, EXCEPTO MUEBLES; FABRICACIÓN DE ARTÍCULOS DE PAJA Y DE MATERIALES TRENZABLES";PREPARAÇÃO DE COUROS E FABRICAÇÃO DE ARTEFATOS DE COURO, ARTIGOS PARA VIAGEM E CALÇADOS;3.3315;222040014.12150002
2015;Estados Unidos;2819;Fabricação de outras máquinas para uso geral;65726573;28;2800;Fabricação de máquinas e equipamentos mecânicos;2811;28;C;28;FABRICACIÓN DE MAQUINARIA Y EQUIPO N.C.P.;FABRICAÇÃO DE MÁQUINAS E EQUIPAMENTOS;3.3315;218968077.9495
2015;Estados Unidos;0125;Cultivo de outras frutas e nozes;64791663;012;0191;Agricultura, inclusive o apoio à agricultura e a pós-colheita;0111;011;A;012;Cultivo de plantas perennes;Produção de lavouras temporárias;3.3315;215853425.2845
2015;Estados Unidos;0149;Criação de outros animais;57433555;014;0192;Pecuária, inclusive o apoio à pecuária;0151;015;A;014;Ganadería;Pecuária;3.3315;191339888.48250002
2015;Estados Unidos;2620;Fabricação de computadores e equipamentos periféricos;57301585;26;2600;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;2610;26;C;26;FABRICACIÓN DE PRODUCTOS DE INFORMÁTICA, DE ELECTRÓNICA Y DE ÓPTICA;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;3.3315;190900230.4275
2015;Estados Unidos;2630;Fabricação de equipamentos de comunicação;55964173;26;2600;Fabricação de equipamentos de informática, produtos eletrônicos e ópticos;2610;26;C;26;FABRICACIÓN DE PRODUCTOS DE INFORMÁTICA, DE ELECTRÓNICA Y DE ÓPTICA;FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS;3.3315;186444642.3495
2015;Estados Unidos;3250;Fabricação de instrumentos e suprimentos médicos e odontológicos;55802386;32;3180;Fabricação de móveis e de produtos de indústrias diversas;3211;32;C;32;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICAÇÃO DE PRODUTOS DIVERSOS;3.3315;185905648.95900002
2015;Estados Unidos;9000;Atividades criativas, artes e entretenimento;54977587;90;9080;Atividades artísticas, criativas e de espetáculos;9001;90;R;90;ACTIVIDADES CREATIVAS, ARTÍSTICAS Y DE ENTRETENIMIENTO;ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS;3.3315;183157831.0905
